"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","Tenure_Group","Calculated total","Variance","Churn_Value","Churn_Numeric","predict_prob","predict_churn"
"2867-UIMSS","Male",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",80.5,80.5,"Yes","0-1 Year",80.5,0,"1",1,0.690735207784898,1
"8495-PRWFH","Female",1,"No","No",42,"Yes","Yes","DSL","No","No","Yes","No","No","No","Month-to-month","No","Electronic check",55.65,2421.75,"No","2-4 Years",2337.3,0.034871477237535,"0",0,0.0935378721960762,0
"0439-IFYUN","Female",1,"No","No",18,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",74.7,1294.6,"No","1-2 Years",1344.6,0.0386219681754984,"0",0,0.419918974831499,0
"5716-LIBJC","Female",0,"No","Yes",13,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",104.15,1299.1,"No","1-2 Years",1353.95,0.0422215379878378,"0",0,0.715327929410173,1
"2868-LLSKM","Female",0,"Yes","Yes",68,"Yes","Yes","Fiber optic","No","Yes","No","Yes","No","No","One year","Yes","Bank transfer (automatic)",83.65,5733.4,"No","4+ Years",5688.2,0.00788362926012469,"0",0,0.0583704600421379,0
"8111-RKSPX","Male",0,"No","No",4,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",72.2,305.55,"Yes","0-1 Year",288.8,0.0548191785305187,"1",1,0.590309827161358,1
"2988-QRAJY","Male",0,"No","No",69,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","Credit card (automatic)",110.05,7430.75,"No","4+ Years",7593.45,0.0218955017999529,"0",0,0.122716996062212,0
"1585-MQSSU","Male",0,"No","No",17,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","No","Mailed check",51.5,900.5,"Yes","1-2 Years",875.5,0.0277623542476402,"1",1,0.262766629412582,0
"0071-NDAFP","Male",0,"Yes","Yes",25,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",25.5,630.6,"No","2-4 Years",637.5,0.010941960038059,"0",0,0.0888519329102782,0
"2856-NNASM","Male",1,"No","No",43,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Mailed check",89.55,3856.75,"Yes","2-4 Years",3850.65,0.00158164257470666,"1",1,0.22961551874701,0
"7328-ZJAJO","Female",0,"Yes","Yes",59,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.5,1222.65,"No","4+ Years",1150.5,0.0590111642743222,"0",0,0.0121674151587845,0
"6458-CYIDZ","Female",1,"No","No",5,"Yes","No","Fiber optic","Yes","Yes","No","No","No","No","Month-to-month","No","Electronic check",80.7,374.8,"No","0-1 Year",403.5,0.0765741728922091,"0",0,0.643355970525261,1
"8559-CIZFV","Male",0,"Yes","Yes",21,"Yes","Yes","DSL","Yes","Yes","No","Yes","Yes","No","One year","No","Mailed check",77.5,1625,"Yes","1-2 Years",1627.5,0.00153846153846154,"1",1,0.402253068989618,0
"1090-PYKCI","Female",0,"Yes","Yes",69,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","No","One year","Yes","Credit card (automatic)",105.1,7234.8,"No","4+ Years",7251.9,0.00236357604909596,"0",0,0.106227594746031,0
"3058-WQDRE","Male",0,"No","No",13,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",25.15,331.85,"No","1-2 Years",326.95,0.0147657073979208,"0",0,0.15726638571081,0
"7547-EKNFS","Male",0,"Yes","No",42,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",95.25,3959.35,"Yes","2-4 Years",4000.5,0.0103931200828419,"1",1,0.275312231186802,0
"2279-AXJJK","Male",0,"Yes","No",52,"Yes","Yes","Fiber optic","No","Yes","No","Yes","No","Yes","Month-to-month","Yes","Credit card (automatic)",95.65,5088.4,"No","4+ Years",4973.8,0.0225218143227733,"0",0,0.181662677904511,0
"6769-DYBQN","Male",1,"No","No",46,"Yes","No","Fiber optic","Yes","No","No","No","No","Yes","Month-to-month","No","Electronic check",85,3969.4,"Yes","2-4 Years",3910,0.0149644782586789,"1",1,0.178671716385755,0
"0909-SELIE","Male",0,"Yes","No",61,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","Two year","Yes","Bank transfer (automatic)",80.8,4860.85,"No","4+ Years",4928.8,0.013979036588251,"0",0,0.0766126694281779,0
"3417-TSCIC","Male",0,"No","No",29,"No","No phone service","DSL","No","No","No","No","No","No","One year","Yes","Mailed check",24.85,788.05,"No","2-4 Years",720.65,0.0855275680477125,"0",0,0.071139970933713,0
"1042-HFUCW","Female",0,"No","Yes",25,"Yes","No","DSL","No","Yes","No","Yes","No","No","One year","Yes","Credit card (automatic)",54.75,1266.35,"No","2-4 Years",1368.75,0.0808623208433688,"0",0,0.203423357425236,0
"4439-JMPMT","Female",0,"Yes","Yes",5,"Yes","No","Fiber optic","No","No","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",85.75,470.95,"Yes","0-1 Year",428.75,0.089606115298864,"1",1,0.68052157187592,1
"6537-OTKMY","Male",0,"No","No",15,"No","No phone service","DSL","No","No","Yes","No","Yes","Yes","One year","No","Electronic check",50.75,688.2,"No","1-2 Years",761.25,0.106146469049695,"0",0,0.279643191611605,0
"8999-EXMNO","Female",0,"Yes","Yes",19,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.15,387.7,"No","1-2 Years",382.85,0.0125096724271344,"0",0,0.102151364129125,0
"6725-TPKJO","Male",0,"No","No",44,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.05,845.25,"No","2-4 Years",882.2,0.04371487725525,"0",0,0.0278420730532039,0
"2446-BEGGB","Female",1,"No","No",6,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",98.25,560.6,"Yes","0-1 Year",589.5,0.0515519086692829,"1",1,0.75260136317517,1
"7162-WPHPM","Male",0,"Yes","Yes",58,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","Two year","No","Credit card (automatic)",71.6,4230.25,"No","4+ Years",4152.8,0.0183086106022104,"0",0,0.0674240789681742,0
"1599-MMYRQ","Male",0,"Yes","Yes",62,"Yes","No","Fiber optic","Yes","Yes","No","No","No","No","One year","Yes","Credit card (automatic)",81.45,4983.05,"No","4+ Years",5049.9,0.0134154784720202,"0",0,0.0742656826897979,0
"8821-KVZKQ","Female",0,"Yes","Yes",70,"No","No phone service","DSL","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",58.4,4113.15,"No","4+ Years",4088,0.00611453508867891,"0",0,0.0236157719130094,0
"1496-GGSUK","Female",1,"No","No",1,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",25.7,25.7,"Yes","0-1 Year",25.7,0,"1",1,0.268928840378408,0
"6434-TTGJP","Male",0,"Yes","Yes",10,"No","No phone service","DSL","Yes","Yes","Yes","Yes","No","Yes","Two year","No","Credit card (automatic)",53.7,521,"No","0-1 Year",537,0.0307101727447217,"0",0,0.360334462270363,0
"0042-JVWOJ","Male",0,"No","No",26,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Bank transfer (automatic)",19.6,471.85,"No","2-4 Years",509.6,0.0800042386351595,"0",0,0.0706357029059833,0
"0130-SXOUN","Male",0,"No","No",66,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","No","Credit card (automatic)",89.4,5976.9,"No","4+ Years",5900.4,0.0127992772172864,"0",0,0.0771679796169991,0
"2575-GFSOE","Female",0,"Yes","Yes",7,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69,506.9,"Yes","0-1 Year",483,0.047149339120142,"1",1,0.523679611092137,1
"2330-PQGDQ","Male",0,"Yes","Yes",51,"Yes","Yes","Fiber optic","No","Yes","No","Yes","No","No","One year","No","Bank transfer (automatic)",84.2,4299.75,"No","4+ Years",4294.2,0.00129077271934419,"0",0,0.138604453498048,0
"1452-UZOSF","Male",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","No","Two year","Yes","Credit card (automatic)",106.1,7548.6,"No","4+ Years",7639.2,0.0120022255782528,"0",0,0.0943116642909058,0
"2097-YVPKN","Male",0,"No","No",65,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",25.75,1654.75,"No","4+ Years",1673.75,0.0114820969935036,"0",0,0.0107576896712005,0
"2842-JTCCU","Male",0,"No","No",2,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",46.05,80.35,"Yes","0-1 Year",92.1,0.146235220908525,"1",1,0.404841202670909,0
"8597-CTXVJ","Male",0,"No","Yes",70,"Yes","Yes","DSL","Yes","Yes","No","Yes","No","No","One year","No","Bank transfer (automatic)",64.95,4551.5,"No","4+ Years",4546.5,0.00109853894320554,"0",0,0.029131742211474,0
"6631-HMANX","Male",0,"Yes","No",72,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",85.45,6227.5,"No","4+ Years",6152.4,0.0120594138900039,"0",0,0.0501283494978864,0
"9962-BFPDU","Female",0,"Yes","Yes",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.05,20.05,"No","0-1 Year",20.05,0,"0",0,0.233971253173931,0
"3296-SILRA","Female",1,"Yes","No",1,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",76.4,76.4,"Yes","0-1 Year",76.4,0,"1",1,0.661193218830429,1
"9681-OXGVC","Female",0,"No","No",5,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.5,514,"Yes","0-1 Year",502.5,0.0223735408560311,"1",1,0.775848291162497,1
"6394-HHHZM","Male",0,"No","No",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.7,57.5,"No","0-1 Year",62.1,0.0799999999999999,"0",0,0.218450552827912,0
"5995-LFTLE","Male",0,"No","No",58,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)",25.3,1474.35,"No","4+ Years",1467.4,0.00471394173703654,"0",0,0.0155073541217683,0
"5180-UCIIQ","Male",1,"Yes","Yes",22,"No","No phone service","DSL","Yes","No","No","No","No","Yes","Month-to-month","No","Mailed check",40.05,880.2,"Yes","1-2 Years",881.1,0.00102249488752541,"1",1,0.156603958102729,0
"1932-UEDCX","Male",1,"Yes","No",33,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",100.6,3270.25,"No","2-4 Years",3319.8,0.0151517468083479,"0",0,0.426451557133948,0
"7153-OANIO","Male",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",69.95,69.95,"Yes","0-1 Year",69.95,0,"1",1,0.612142815759943,1
"5188-HGMLP","Male",1,"Yes","No",54,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",74,3919.15,"No","4+ Years",3996,0.0196088437543855,"0",0,0.0888485153765549,0
"0665-XHDJU","Male",0,"Yes","No",72,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Two year","Yes","Electronic check",99.4,7285.7,"No","4+ Years",7156.8,0.0176921915533167,"0",0,0.0770865755067096,0
"6521-YYTYI","Male",0,"No","Yes",1,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",93.3,93.3,"Yes","0-1 Year",93.3,0,"1",1,0.772914676162291,1
"8878-HMWBV","Male",0,"No","No",3,"Yes","No","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",49.15,169.05,"Yes","0-1 Year",147.45,0.127772848269743,"1",1,0.416210599364606,0
"8265-HKSOW","Female",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","Yes","Two year","No","Credit card (automatic)",107.45,7658.3,"No","4+ Years",7736.4,0.0101980857370435,"0",0,0.098175958617252,0
"3544-FBCAS","Female",0,"Yes","Yes",72,"Yes","Yes","DSL","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","Credit card (automatic)",83.6,5959.3,"No","4+ Years",6019.2,0.0100515161176648,"0",0,0.0473072500533303,0
"5331-RGMTT","Male",1,"Yes","No",54,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",99.05,5295.7,"No","4+ Years",5348.7,0.0100081197953056,"0",0,0.181932351815773,0
"4759-PXTAN","Female",0,"Yes","No",59,"Yes","Yes","DSL","No","Yes","No","Yes","Yes","Yes","One year","Yes","Electronic check",80.1,4693.2,"No","4+ Years",4725.9,0.00696752748657628,"0",0,0.0830024499366284,0
"7054-DMVAS","Male",0,"No","No",54,"Yes","No","DSL","Yes","Yes","No","No","Yes","No","Two year","Yes","Bank transfer (automatic)",65.3,3512.9,"No","4+ Years",3526.2,0.00378604571721362,"0",0,0.068235325885956,0
"3428-MMGUB","Male",0,"No","No",60,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","No","Two year","Yes","Electronic check",89.55,5231.2,"No","4+ Years",5373,0.0271065912218994,"0",0,0.104681809282612,0
"6549-BTYPG","Female",0,"Yes","No",60,"No","No phone service","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",60.8,3603.45,"No","4+ Years",3648,0.0123631519793532,"0",0,0.0434177898349703,0
"7823-JSOAG","Male",0,"No","No",3,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",74.5,217.45,"No","0-1 Year",223.5,0.0278224879282594,"0",0,0.621516772581876,1
"3705-RHRFR","Female",0,"Yes","No",69,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","Two year","No","Bank transfer (automatic)",99.15,6875.35,"No","4+ Years",6841.35,0.00494520278967616,"0",0,0.0890168643513557,0
"9374-YOLBJ","Female",0,"Yes","Yes",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",19.25,19.25,"No","0-1 Year",19.25,0,"0",0,0.229285209660162,0
"9074-KGVOX","Male",0,"Yes","Yes",50,"No","No phone service","DSL","Yes","No","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",39.45,2021.35,"No","4+ Years",1972.5,0.024167017092537,"0",0,0.037516608025986,0
"6128-DAFVY","Female",0,"No","No",56,"No","No phone service","DSL","No","No","No","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",44.85,2564.95,"No","4+ Years",2511.6,0.0207996257236983,"0",0,0.0323807131201931,0
"9933-QRGTX","Female",0,"Yes","No",60,"Yes","No","Fiber optic","Yes","No","No","Yes","Yes","Yes","Two year","Yes","Electronic check",97.2,5611.75,"No","4+ Years",5832,0.0392480064151111,"0",0,0.130735560800812,0
"4476-OSWTN","Male",1,"Yes","No",69,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Mailed check",110.55,7610.1,"No","4+ Years",7627.95,0.00234556707533402,"0",0,0.124499680720588,0
"3751-KTZEL","Female",0,"No","No",1,"No","No phone service","DSL","No","No","No","No","No","Yes","Month-to-month","No","Mailed check",35.05,35.05,"Yes","0-1 Year",35.05,0,"1",1,0.33351515477515,0
"1977-STDKI","Female",1,"No","No",1,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",73,73,"Yes","0-1 Year",73,0,"1",1,0.635691543461738,1
"5066-GFJMM","Female",0,"Yes","No",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",19.9,45.75,"No","0-1 Year",59.7,0.304918032786885,"0",0,0.213988526214146,0
"2661-GKBTK","Male",0,"Yes","Yes",60,"Yes","No","DSL","No","Yes","No","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",76.95,4543.95,"No","4+ Years",4617,0.0160763212623379,"0",0,0.0716939317764516,0
"0458-HEUZG","Female",0,"No","No",13,"No","No phone service","DSL","No","No","Yes","Yes","No","No","Two year","No","Mailed check",35.4,450.4,"No","1-2 Years",460.2,0.0217584369449379,"0",0,0.20728758315263,0
"7268-WNTCP","Male",0,"Yes","Yes",62,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",20.45,1297.35,"No","4+ Years",1267.9,0.0227001194743131,"0",0,0.0106591471296664,0
"0824-VWDPO","Female",0,"No","No",45,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","Yes","One year","No","Bank transfer (automatic)",96.75,4442.75,"No","2-4 Years",4353.75,0.0200326374430252,"0",0,0.252825020767933,0
"8409-WQJUX","Female",0,"No","No",25,"No","No phone service","DSL","No","No","Yes","Yes","Yes","Yes","One year","No","Electronic check",54.2,1423.15,"No","2-4 Years",1355,0.0478867301408847,"0",0,0.200505802265328,0
"2578-JQPHZ","Male",0,"No","No",44,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",100.1,4378.35,"No","2-4 Years",4404.4,0.00594972992108883,"0",0,0.285304714101148,0
"3278-FSIXX","Female",0,"No","No",2,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",45.25,74.2,"No","0-1 Year",90.5,0.219676549865229,"0",0,0.398513284289425,0
"5813-UECBU","Male",1,"No","No",33,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Credit card (automatic)",83.85,2716.3,"Yes","2-4 Years",2767.05,0.0186835032949231,"1",1,0.299929539813936,0
"0328-GRPMV","Female",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.1,70.1,"Yes","0-1 Year",70.1,0,"1",1,0.613314308849963,1
"9746-UGFAC","Female",0,"No","No",22,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)",20.85,450.65,"No","1-2 Years",458.7,0.017863086652613,"0",0,0.0898356915265374,0
"2946-KIQSP","Female",0,"No","No",35,"No","No phone service","DSL","No","No","Yes","Yes","No","No","Month-to-month","Yes","Mailed check",33.45,1175.85,"No","2-4 Years",1170.75,0.00433728791937739,"0",0,0.0680821049858228,0
